date,industry,lprod,gva,labour
2013,O to Q: 84 to 88,94.6,90.9435,96.1348
2014,O to Q: 84 to 88,93.9274,90.9888,96.8713
2015,O to Q: 84 to 88,95.4356,92.5649,96.992
2016,O to Q: 84 to 88,96.6449,94.0449,97.3097
2017,O to Q: 84 to 88,98.4075,95.9696,97.5226
2018,O to Q: 84 to 88,98.9504,97.2688,98.3005
2019,O to Q: 84 to 88,100.0,100.0,100.0
2020,O to Q: 84 to 88,81.9997,80.2484,97.8642
2021,O to Q: 84 to 88,85.5325,89.4326,104.5598
1997,Q.87 and 88,132.0841,89.5052,67.7637
1998,Q.87 and 88,135.2923,90.2996,66.744
1999,Q.87 and 88,133.8302,90.6368,67.7252
2000,Q.87 and 88,135.4708,92.6,68.3542
2001,Q.87 and 88,137.9662,96.3176,69.8125
2002,Q.87 and 88,137.2274,97.7057,71.1999
2003,Q.87 and 88,137.6269,98.7112,71.7238
2004,Q.87 and 88,132.8485,99.9669,75.2488
2005,Q.87 and 88,129.4817,101.5081,78.3958
2006,Q.87 and 88,124.384,101.3716,81.4989
2007,Q.87 and 88,119.0685,98.0347,82.3347
2008,Q.87 and 88,118.4762,99.758,84.2009
2009,Q.87 and 88,114.4443,95.6825,83.6061
2010,Q.87 and 88,116.1346,102.6191,88.3622
2011,Q.87 and 88,110.1109,102.2818,92.8898
2012,Q.87 and 88,104.4218,99.3649,95.1572
2013,Q.87 and 88,107.1073,103.2728,96.42
2014,Q.87 and 88,104.4016,101.0551,96.7945
2015,Q.87 and 88,103.7469,103.2231,99.4952
2016,Q.87 and 88,110.8102,106.5456,96.1514
2017,Q.87 and 88,108.2972,104.6175,96.6022
2018,Q.87 and 88,101.7662,102.1432,100.3705
2019,Q.87 and 88,100.0,100.0,100.0
2020,Q.87 and 88,102.875,96.2473,93.5575
2021,Q.87 and 88,98.896,95.1756,96.2381
1997,R to T: 90 to 98,111.9675,81.4633,72.7562
1998,R to T: 90 to 98,107.7498,77.0239,71.484
1999,R to T: 90 to 98,102.2899,75.8736,74.175
2000,R to T: 90 to 98,103.4741,79.0012,76.3487
2001,R to T: 90 to 98,100.551,79.984,79.5456
2002,R to T: 90 to 98,103.8477,83.8759,80.7682
2003,R to T: 90 to 98,106.0456,86.2638,81.346
2004,R to T: 90 to 98,109.0514,89.9985,82.5286
2005,R to T: 90 to 98,110.4868,91.9613,83.2328
2006,R to T: 90 to 98,108.1967,92.2831,85.2919
2007,R to T: 90 to 98,104.7273,89.719,85.6691
2008,R to T: 90 to 98,103.8326,89.6768,86.3667
2009,R to T: 90 to 98,104.8367,86.5754,82.5812
2010,R to T: 90 to 98,104.7511,86.5812,82.6542
2011,R to T: 90 to 98,102.6857,86.9234,84.65
2012,R to T: 90 to 98,102.0577,85.9421,84.2093
2013,R to T: 90 to 98,103.8611,89.4089,86.085
2014,R to T: 90 to 98,101.7485,92.899,91.3025
2015,R to T: 90 to 98,99.1504,91.3876,92.1707
2016,R to T: 90 to 98,97.3053,90.2344,92.7334
2017,R to T: 90 to 98,99.2553,96.4691,97.1929
2018,R to T: 90 to 98,102.0107,99.8034,97.8362
2019,R to T: 90 to 98,100.0,100.0,100.0
2020,R to T: 90 to 98,104.0409,79.537,76.4478
2021,R to T: 90 to 98,96.6795,80.5882,83.356
1997,R.90 to 92,107.5913,71.451,66.4097
1998,R.90 to 92,94.8636,63.0764,66.4917
1999,R.90 to 92,91.8735,65.6118,71.4153
2000,R.90 to 92,97.5973,70.7189,72.4599
2001,R.90 to 92,97.3416,75.59,77.6544
2002,R.90 to 92,105.9995,84.4003,79.6233
2003,R.90 to 92,124.8522,96.6296,77.3952
2004,R.90 to 92,132.8837,106.2568,79.9623
2005,R.90 to 92,140.3403,113.8025,81.0904
2006,R.90 to 92,136.4645,112.6104,82.5199
2007,R.90 to 92,138.5026,116.0656,83.8003
2008,R.90 to 92,134.9358,111.0916,82.3293
2009,R.90 to 92,125.6325,97.8216,77.8633
2010,R.90 to 92,117.1463,91.3288,77.9613
2011,R.90 to 92,126.3259,99.6974,78.9208
2012,R.90 to 92,111.5419,93.9489,84.2274
2013,R.90 to 92,125.9121,103.915,82.5298
2014,R.90 to 92,123.0464,109.8632,89.286
2015,R.90 to 92,112.927,102.1421,90.4497
2016,R.90 to 92,90.6837,82.2583,90.7089
2017,R.90 to 92,107.4728,96.3391,89.6404
2018,R.90 to 92,101.5779,98.9532,97.416
2019,R.90 to 92,100.0,100.0,100.0
2020,R.90 to 92,97.6455,73.4479,75.2189
2021,R.90 to 92,102.2294,84.8905,83.0392
1997,S and T: 94 to 98,116.9139,92.6556,79.2511
1998,S and T: 94 to 98,117.5883,90.6919,77.1267
1999,S and T: 94 to 98,109.7253,86.3059,78.6563
2000,S and T: 94 to 98,109.2878,88.4886,80.9684
2001,S and T: 94 to 98,103.6235,85.9683,82.9622
2002,S and T: 94 to 98,103.5025,86.5894,83.6592
2003,S and T: 94 to 98,94.6637,81.1545,85.7292
2004,S and T: 94 to 98,95.4545,82.2626,86.1799
2005,S and T: 94 to 98,96.1714,82.2497,85.5241
2006,S and T: 94 to 98,94.3002,82.577,87.5682
2007,S and T: 94 to 98,91.7748,80.8633,88.1106
2008,S and T: 94 to 98,90.7209,80.8607,89.1313
2009,S and T: 94 to 98,95.3722,82.108,86.0922
2010,S and T: 94 to 98,97.0686,84.0536,86.592
2011,S and T: 94 to 98,91.3795,81.0978,88.7483
2012,S and T: 94 to 98,96.6963,81.5539,84.3403
2013,S and T: 94 to 98,94.1575,83.5227,88.7053
2014,S and T: 94 to 98,92.2507,86.8574,94.1536
2015,S and T: 94 to 98,93.346,87.2929,93.5154
2016,S and T: 94 to 98,96.1935,91.2511,94.862
2017,S and T: 94 to 98,98.9692,95.9206,96.9197
2018,S and T: 94 to 98,102.9646,100.9896,98.0818
2019,S and T: 94 to 98,100.0,100.0,100.0
2020,S and T: 94 to 98,107.9992,85.4581,79.1284
2021,S and T: 94 to 98,91.7982,78.1987,85.1854
